@timestamp,HUMIDITY1,TEMPERATURE1
2025-04-01T18:53:43Z,27.06,23.14
2025-04-01T18:58:45Z,27.08,23.03
2025-04-01T19:06:49Z,27.08,23.09
2025-04-01T19:08:50Z,26.78,23.31
2025-04-01T19:10:51Z,26.51,23.46
2025-04-01T19:11:52Z,26.78,23.22
2025-04-01T19:19:56Z,27.15,22.99
2025-04-01T19:23:58Z,26.8,23.29
2025-04-01T19:24:58Z,26.75,23.27
2025-04-01T19:25:59Z,26.75,23.31
2025-04-01T19:29:00Z,26.8,23.23
2025-04-01T19:31:01Z,27.3,22.82
2025-04-01T19:34:03Z,27.42,22.77
2025-04-01T19:35:03Z,27.28,22.88
2025-04-01T19:42:07Z,27.08,23.02
2025-04-01T19:43:07Z,27.15,22.92
2025-04-01T19:45:08Z,27.21,22.89
2025-04-01T19:51:11Z,27.0,23.05
2025-04-01T19:54:13Z,27.42,22.77
2025-04-01T19:58:15Z,27.42,22.75
2025-04-01T19:59:15Z,27.37,22.74
2025-04-01T20:00:16Z,27.5,22.68
2025-04-01T20:07:19Z,27.2,22.86
2025-04-01T20:08:20Z,27.31,22.79
2025-04-01T20:09:20Z,27.3,22.82
2025-04-01T20:11:21Z,27.27,22.86
2025-04-01T20:12:22Z,27.15,22.92
2025-04-01T20:20:26Z,27.0,23.0
2025-04-01T20:24:28Z,27.05,22.96
2025-04-01T20:28:30Z,26.87,23.1
2025-04-01T20:29:31Z,26.96,23.03
2025-04-01T20:34:33Z,26.9,23.05
2025-04-01T20:36:34Z,26.8,23.06
2025-04-01T20:39:36Z,26.8,23.14
2025-04-01T20:40:36Z,26.74,23.19
2025-04-01T20:41:37Z,26.86,23.09
2025-04-01T20:42:37Z,26.79,23.1
2025-04-01T20:44:38Z,26.75,23.2
2025-04-01T20:47:40Z,27.01,22.92
2025-04-01T20:49:41Z,27.06,22.91
2025-04-01T20:50:41Z,27.02,22.92
2025-04-01T20:51:42Z,26.92,23.07
2025-04-01T20:52:42Z,26.61,23.24
2025-04-01T20:53:43Z,26.69,23.12
2025-04-01T20:56:44Z,27.11,22.81
2025-04-01T20:59:46Z,27.23,22.71
2025-04-01T21:02:47Z,27.22,22.76
2025-04-01T21:03:48Z,27.24,22.74
2025-04-01T21:08:50Z,27.3,22.66
2025-04-01T21:09:51Z,27.16,22.82
2025-04-01T21:15:54Z,27.5,22.52
2025-04-01T21:17:55Z,27.22,22.7
2025-04-01T21:19:56Z,27.45,22.49
2025-04-01T21:27:00Z,26.87,22.99
2025-04-01T21:29:01Z,26.96,22.88
2025-04-01T21:30:01Z,26.98,22.86
2025-04-01T21:41:07Z,26.52,23.18
2025-04-01T21:42:07Z,26.57,23.06
2025-04-01T21:46:09Z,27.09,22.7
2025-04-01T21:47:10Z,27.08,22.76
2025-04-01T21:54:13Z,26.54,23.17
2025-04-01T21:57:15Z,26.81,22.88
2025-04-01T21:58:15Z,26.94,22.79
2025-04-01T22:00:16Z,26.89,22.83
2025-04-01T22:09:21Z,26.91,22.76
2025-04-01T22:13:23Z,26.92,22.75
2025-04-01T22:15:24Z,27.11,22.61
2025-04-01T22:16:24Z,27.13,22.59
2025-04-01T22:17:25Z,27.19,22.53
2025-04-01T22:18:25Z,27.21,22.53
2025-04-01T22:21:27Z,27.1,22.61
2025-04-01T22:24:28Z,27.23,22.47
2025-04-01T22:26:29Z,27.18,22.55
2025-04-01T22:27:30Z,27.02,22.66
2025-04-01T22:29:31Z,26.93,22.72
2025-04-01T22:33:33Z,27.07,22.56
2025-04-01T22:36:34Z,27.27,22.41
2025-04-01T22:37:35Z,27.39,22.34
2025-04-01T22:44:39Z,27.39,22.32
2025-04-01T22:50:42Z,27.09,22.49
2025-04-01T22:57:45Z,27.21,22.4
2025-04-01T22:58:46Z,27.32,22.3
2025-04-01T22:59:47Z,27.49,22.18
2025-04-01T23:00:47Z,27.48,22.21
2025-04-01T23:02:48Z,27.32,22.35
2025-04-01T23:04:49Z,27.08,22.49
2025-04-01T23:08:51Z,27.0,22.53
2025-04-01T23:10:53Z,27.07,22.49
2025-04-01T23:11:53Z,26.93,22.61
2025-04-01T23:16:56Z,27.44,22.19
2025-04-01T23:17:56Z,27.5,22.14
2025-04-01T23:20:58Z,27.87,21.88
2025-04-01T23:21:58Z,27.94,21.82
2025-04-01T23:27:01Z,27.66,22.05
2025-04-01T23:28:01Z,27.67,21.98
2025-04-01T23:30:02Z,27.87,21.89
2025-04-01T23:35:05Z,27.78,21.96
2025-04-01T23:40:08Z,27.41,22.19
2025-04-01T23:42:09Z,27.39,22.22
2025-04-01T23:48:12Z,27.77,21.97
2025-04-01T23:51:13Z,27.65,22.04
2025-04-01T23:52:14Z,27.42,22.12
2025-04-01T23:54:15Z,27.56,22.04
2025-04-01T23:56:16Z,27.61,22.04
2025-04-02T00:00:18Z,27.56,22.11
2025-04-02T00:03:20Z,27.75,21.96
2025-04-02T00:04:20Z,27.8,21.9
2025-04-02T00:13:25Z,27.94,21.82
2025-04-02T00:15:26Z,27.88,21.84
2025-04-02T00:18:27Z,28.1,21.7
2025-04-02T00:30:34Z,28.41,21.46
2025-04-02T00:36:36Z,28.12,21.66
2025-04-02T00:40:38Z,28.16,21.62
2025-04-02T00:44:40Z,28.33,21.55
2025-04-02T00:46:41Z,27.6,22.13
2025-04-02T00:48:42Z,26.72,22.82
2025-04-02T00:49:43Z,26.35,23.11
2025-04-02T00:50:43Z,26.23,23.25
2025-04-02T00:51:44Z,25.92,23.44
2025-04-02T00:55:46Z,25.44,23.87
2025-04-02T00:57:47Z,26.05,23.32
2025-04-02T00:59:48Z,26.62,22.88
2025-04-02T01:02:49Z,26.73,22.82
2025-04-02T01:07:52Z,26.99,22.59
2025-04-02T01:08:52Z,27.07,22.49
2025-04-02T01:11:54Z,27.5,22.19
2025-04-02T01:12:54Z,27.48,22.19
2025-04-02T01:14:55Z,27.53,22.18
2025-04-02T01:15:56Z,27.49,22.24
2025-04-02T01:18:57Z,27.39,22.3
2025-04-02T01:20:58Z,27.57,22.1
2025-04-02T01:21:59Z,27.73,22.06
2025-04-02T01:27:01Z,27.97,21.87
2025-04-02T01:32:03Z,27.47,22.24
2025-04-02T01:37:06Z,27.48,22.24
2025-04-02T01:39:07Z,27.36,22.28
2025-04-02T01:40:07Z,27.3,22.36
2025-04-02T01:41:08Z,27.41,22.28
2025-04-02T01:43:09Z,27.36,22.3
2025-04-02T01:45:10Z,27.45,22.31
2025-04-02T01:46:10Z,27.23,22.51
2025-04-02T01:49:12Z,27.33,22.36
2025-04-02T01:50:12Z,27.26,22.41
2025-04-02T01:52:13Z,27.69,22.1
2025-04-02T01:57:16Z,27.66,22.08
2025-04-02T01:58:16Z,27.66,22.1
2025-04-02T02:00:17Z,27.5,22.19
2025-04-02T02:08:21Z,27.96,21.88
2025-04-02T02:09:22Z,28.23,21.7
2025-04-02T02:10:22Z,28.42,21.58
2025-04-02T02:12:23Z,28.45,21.54
2025-04-02T02:16:25Z,28.39,21.63
2025-04-02T02:22:28Z,28.56,21.54
2025-04-02T02:24:29Z,28.28,21.67
2025-04-02T02:29:32Z,28.21,21.81
2025-04-02T02:30:32Z,28.17,21.82
2025-04-02T02:35:35Z,27.94,21.98
2025-04-02T02:37:36Z,27.9,22.01
2025-04-02T02:41:37Z,27.86,22.08
2025-04-02T02:47:41Z,27.74,22.19
2025-04-02T02:49:42Z,27.24,22.6
2025-04-02T02:50:42Z,27.26,22.58
2025-04-02T02:52:44Z,27.19,22.64
2025-04-02T02:53:44Z,27.29,22.6
2025-04-02T02:54:45Z,27.41,22.45
2025-04-02T02:55:45Z,27.48,22.39
2025-04-02T03:05:50Z,27.96,22.13
2025-04-02T03:13:54Z,27.58,22.37
2025-04-02T03:14:55Z,27.66,22.27
2025-04-02T03:17:56Z,27.91,22.14
2025-04-02T03:19:57Z,28.0,22.12
2025-04-02T03:21:58Z,28.04,22.08
2025-04-02T03:26:00Z,28.05,22.09
2025-04-02T03:30:02Z,27.94,22.14
2025-04-02T03:35:05Z,28.02,22.1
2025-04-02T03:42:09Z,27.87,22.29
2025-04-02T03:43:09Z,27.66,22.36
2025-04-02T03:45:10Z,27.58,22.42
2025-04-02T03:46:11Z,27.67,22.37
2025-04-02T03:49:13Z,27.76,22.36
2025-04-02T03:50:13Z,27.69,22.4
2025-04-02T03:52:14Z,27.82,22.31
2025-04-02T03:55:15Z,27.88,22.23
2025-04-02T03:56:16Z,27.96,22.19
2025-04-02T03:59:17Z,28.38,21.88
2025-04-02T04:00:18Z,28.24,21.94
2025-04-02T04:02:19Z,28.38,21.84
2025-04-02T04:05:20Z,28.28,21.93
2025-04-02T04:09:22Z,28.0,22.1
2025-04-02T04:10:23Z,28.33,21.88
2025-04-02T04:12:24Z,28.48,21.82
2025-04-02T04:13:24Z,28.52,21.75
2025-04-02T04:14:25Z,28.69,21.63
2025-04-02T04:18:27Z,28.6,21.71
2025-04-02T04:19:27Z,28.76,21.65
2025-04-02T04:20:28Z,28.82,21.62
2025-04-02T04:22:29Z,28.87,21.62
2025-04-02T04:25:30Z,28.37,22.0
2025-04-02T04:29:32Z,28.55,21.81
2025-04-02T04:33:34Z,28.64,21.75
2025-04-02T04:47:42Z,29.37,21.32
2025-04-02T04:48:42Z,29.2,21.41
2025-04-02T04:51:43Z,29.12,21.49
2025-04-02T04:53:45Z,28.96,21.54
2025-04-02T04:54:45Z,29.06,21.5
2025-04-02T04:56:46Z,28.97,21.54
2025-04-02T04:59:47Z,28.87,21.67
2025-04-02T05:04:50Z,29.05,21.49
2025-04-02T05:06:51Z,28.69,21.81
2025-04-02T05:07:51Z,28.45,21.98
2025-04-02T05:08:52Z,28.48,21.94
2025-04-02T05:09:53Z,28.35,22.08
2025-04-02T05:15:56Z,28.67,21.89
2025-04-02T05:18:57Z,28.92,21.74
2025-04-02T05:21:59Z,29.31,21.32
2025-04-02T05:24:00Z,31.49,19.94
2025-04-02T05:25:00Z,30.71,20.65
2025-04-02T05:26:01Z,29.53,21.41
2025-04-02T05:28:02Z,28.59,22.06
2025-04-02T05:33:04Z,27.46,22.77
2025-04-02T05:34:05Z,27.53,22.71
2025-04-02T05:35:05Z,27.59,22.71
2025-04-02T05:36:06Z,27.57,22.71
2025-04-02T05:37:06Z,27.54,22.77
2025-04-02T05:38:07Z,27.43,22.81
2025-04-02T05:41:08Z,27.71,22.59
2025-04-02T05:43:09Z,27.69,22.66
2025-04-02T05:45:10Z,27.44,22.82
2025-04-02T05:47:11Z,27.51,22.79
2025-04-02T05:50:13Z,27.01,23.16
2025-04-02T05:53:14Z,27.51,22.79
2025-04-02T05:55:15Z,27.67,22.71
2025-04-02T05:59:17Z,27.62,22.71
2025-04-02T06:00:18Z,27.62,22.76
2025-04-02T06:01:18Z,27.57,22.78
2025-04-02T06:08:22Z,27.82,22.62
2025-04-02T06:09:22Z,27.54,22.82
2025-04-02T06:19:27Z,29.04,21.67
2025-04-02T06:21:28Z,29.04,21.68
2025-04-02T06:29:32Z,29.53,21.29
2025-04-02T06:30:33Z,29.89,21.07
2025-04-02T06:33:34Z,30.3,20.87
2025-04-02T06:35:35Z,29.82,21.21
2025-04-02T06:37:36Z,29.21,21.63
2025-04-02T06:42:39Z,29.0,21.7
2025-04-02T06:48:41Z,28.73,22.01
2025-04-02T06:49:42Z,28.69,22.01
2025-04-02T06:50:42Z,28.73,21.97
2025-04-02T06:52:43Z,28.78,21.94
2025-04-02T06:53:44Z,28.91,21.87
2025-04-02T06:54:44Z,29.0,21.8
2025-04-02T06:55:45Z,29.19,21.62
2025-04-02T06:57:46Z,29.12,21.73
2025-04-02T06:58:46Z,29.03,21.75
2025-04-02T06:59:47Z,29.08,21.71
2025-04-02T07:03:49Z,29.03,21.84
2025-04-02T07:05:50Z,29.12,21.81
2025-04-02T07:12:53Z,29.42,21.56
2025-04-02T07:14:54Z,29.19,21.78
2025-04-02T07:15:05Z,29.22,21.75
2025-04-02T07:15:10Z,29.24,21.74
2025-04-02T07:15:21Z,29.22,21.75
2025-04-02T07:16:22Z,29.32,21.7
2025-04-02T07:18:52Z,29.73,21.39
2025-04-02T07:25:55Z,29.41,21.6
2025-04-02T07:29:57Z,28.22,22.53
2025-04-02T07:31:58Z,27.69,22.87
2025-04-02T07:33:59Z,27.8,22.75
2025-04-02T07:38:01Z,28.37,22.34
2025-04-02T07:39:02Z,28.21,22.53
2025-04-02T07:41:03Z,27.82,22.79
2025-04-02T07:42:03Z,27.91,22.66
2025-04-02T07:44:04Z,27.84,22.74
2025-04-02T07:45:05Z,27.75,22.86
2025-04-02T07:47:06Z,27.65,22.88
2025-04-02T07:50:07Z,27.94,22.72
2025-04-02T07:53:09Z,28.56,22.23
2025-04-02T07:54:09Z,28.6,22.18
2025-04-02T07:58:11Z,28.82,21.92
2025-04-02T08:01:13Z,29.22,21.71
2025-04-02T08:03:14Z,29.12,21.8
2025-04-02T08:05:15Z,28.87,21.98
2025-04-02T08:09:17Z,28.96,21.9
2025-04-02T08:10:17Z,28.79,22.0
2025-04-02T08:12:18Z,28.68,22.07
2025-04-02T08:13:19Z,28.6,22.15
2025-04-02T08:14:19Z,28.69,22.04
2025-04-02T08:15:20Z,28.85,21.97
2025-04-02T08:27:26Z,28.87,21.97
2025-04-02T08:28:27Z,28.83,22.06
2025-04-02T08:29:27Z,28.61,22.26
2025-04-02T08:30:28Z,28.43,22.3
2025-04-02T08:33:29Z,28.56,22.24
2025-04-02T08:35:30Z,28.67,22.19
2025-04-02T08:36:30Z,28.95,22.01
2025-04-02T08:37:31Z,29.12,21.91
2025-04-02T08:38:31Z,29.03,21.97
2025-04-02T08:39:32Z,28.92,22.04
2025-04-02T08:47:35Z,29.67,21.62
2025-04-02T08:52:38Z,29.43,21.75
2025-04-02T08:55:40Z,28.97,22.11
2025-04-02T08:57:41Z,28.91,22.24
2025-04-02T09:02:43Z,28.44,22.5
2025-04-02T09:09:47Z,29.04,22.08
2025-04-02T09:13:49Z,28.53,22.51
2025-04-02T09:16:50Z,28.33,22.58
2025-04-02T09:20:52Z,28.99,22.14
2025-04-02T09:23:54Z,29.2,22.05
2025-04-02T09:24:54Z,29.21,22.08
2025-04-02T09:30:57Z,29.2,22.01
2025-04-02T09:39:01Z,29.27,22.02
2025-04-02T09:40:02Z,29.21,22.1
2025-04-02T09:43:03Z,29.55,21.8
2025-04-02T09:48:06Z,28.66,22.45
2025-04-02T09:49:06Z,28.81,22.33
2025-04-02T09:50:07Z,28.85,22.31
2025-04-02T09:53:08Z,29.24,22.01
2025-04-02T09:54:09Z,29.48,21.91
2025-04-02T09:56:10Z,29.26,22.09
2025-04-02T09:57:10Z,29.1,22.14
2025-04-02T09:58:11Z,29.24,22.06
2025-04-02T10:04:14Z,29.41,21.95
2025-04-02T10:07:15Z,29.23,22.09
2025-04-02T10:12:18Z,29.01,22.23
2025-04-02T10:18:21Z,29.0,22.21
2025-04-02T10:22:23Z,29.14,22.14
2025-04-02T10:27:26Z,29.11,22.17
2025-04-02T10:35:29Z,28.58,22.55
2025-04-02T10:41:32Z,28.93,22.27
2025-04-02T10:42:33Z,29.0,22.29
2025-04-02T10:52:38Z,29.25,22.08
2025-04-02T10:53:39Z,29.32,22.02
2025-04-02T10:54:39Z,29.47,21.93
2025-04-02T10:56:40Z,29.42,21.98
2025-04-02T11:01:43Z,29.63,21.91
2025-04-02T11:03:44Z,29.23,22.14
2025-04-01T11:09:53Z,28.98,22.11
2025-04-01T11:13:55Z,29.18,22.01
2025-04-01T11:17:57Z,28.96,22.15
2025-04-01T11:25:00Z,28.85,22.19
2025-04-01T11:29:02Z,28.52,22.42
2025-04-01T11:30:03Z,28.41,22.5
2025-04-01T11:31:04Z,28.54,22.39
2025-04-01T11:35:06Z,28.74,22.24
2025-04-01T11:36:06Z,28.94,22.12
2025-04-01T11:37:06Z,28.75,22.29
2025-04-01T11:39:07Z,28.52,22.39
2025-04-01T11:40:08Z,28.68,22.28
2025-04-01T11:41:08Z,28.52,22.39
2025-04-01T11:47:11Z,28.87,22.13
2025-04-01T11:51:13Z,28.82,22.22
2025-04-01T11:56:16Z,28.67,22.3
2025-04-01T11:57:16Z,28.36,22.52
2025-04-01T11:59:17Z,28.32,22.55
2025-04-01T12:01:18Z,28.62,22.3
2025-04-01T12:02:19Z,28.69,22.26
2025-04-01T12:03:19Z,28.64,22.28
2025-04-01T12:05:20Z,28.74,22.18
2025-04-01T12:14:25Z,28.89,22.11
2025-04-01T12:16:26Z,28.77,22.23
2025-04-01T12:21:28Z,29.22,21.84
2025-04-01T12:24:29Z,29.44,21.7
2025-04-01T12:29:32Z,29.58,21.64
2025-04-01T12:32:33Z,28.91,22.21
2025-04-01T12:34:34Z,28.05,22.88
2025-04-01T12:37:36Z,27.16,23.48
2025-04-01T12:39:37Z,26.69,23.89
2025-04-01T12:40:37Z,26.67,23.88
2025-04-01T12:41:38Z,26.95,23.68
2025-04-01T12:42:39Z,27.21,23.42
2025-04-01T12:44:39Z,27.87,22.89
2025-04-01T12:47:41Z,28.01,22.78
2025-04-01T12:50:42Z,27.79,22.97
2025-04-01T12:52:43Z,28.09,22.72
2025-04-01T12:56:45Z,28.28,22.61
2025-04-01T13:00:47Z,28.66,22.31
2025-04-01T13:02:48Z,28.68,22.26
2025-04-01T13:05:50Z,28.9,22.06
2025-04-01T13:06:50Z,29.15,21.91
2025-04-01T13:07:51Z,29.19,21.86
2025-04-01T13:12:53Z,29.12,21.97
2025-04-01T13:13:54Z,28.91,22.08
2025-04-01T13:16:55Z,29.0,22.09
2025-04-01T13:20:57Z,28.71,22.15
2025-04-01T13:21:58Z,28.83,22.08
2025-04-01T13:22:58Z,28.77,22.11
2025-04-01T13:26:00Z,28.83,22.07
2025-04-01T13:28:01Z,29.11,21.87
2025-04-01T13:31:02Z,29.17,21.97
2025-04-01T13:34:04Z,27.75,22.99
2025-04-01T13:36:05Z,27.19,23.44
2025-04-01T13:39:06Z,26.35,24.05
2025-04-01T13:44:09Z,27.64,23.03
2025-04-01T13:47:10Z,27.88,22.79
2025-04-01T13:51:12Z,28.52,22.4
2025-04-01T13:53:13Z,28.27,22.53
2025-04-01T13:55:14Z,28.3,22.51
2025-04-01T14:01:17Z,28.75,22.29
2025-04-01T14:03:18Z,28.64,22.31
2025-04-01T14:05:19Z,28.73,22.29
2025-04-01T14:11:22Z,28.45,22.4
2025-04-01T14:12:23Z,28.45,22.4
2025-04-01T14:16:25Z,28.98,22.06
2025-04-01T14:17:25Z,29.1,21.98
2025-04-01T14:18:26Z,29.03,22.05
2025-04-01T14:21:27Z,28.72,22.25
2025-04-01T14:22:28Z,28.62,22.32
2025-04-01T14:23:28Z,28.6,22.29
2025-04-01T14:27:30Z,28.87,22.07
2025-04-01T14:28:31Z,28.97,22.06
2025-04-01T14:30:32Z,28.99,22.01
2025-04-01T14:38:36Z,29.21,21.85
2025-04-01T14:39:36Z,29.16,21.94
2025-04-01T14:41:37Z,28.82,22.13
2025-04-01T14:44:39Z,28.85,22.1
2025-04-01T14:48:41Z,29.08,21.97
2025-04-01T14:49:41Z,29.05,21.96
2025-04-01T14:52:43Z,28.9,22.02
2025-04-01T14:53:44Z,29.0,22.02
2025-04-01T14:57:46Z,29.07,21.91
2025-04-01T14:58:46Z,29.08,21.86
2025-04-01T14:59:47Z,29.01,21.97
2025-04-01T15:02:48Z,28.67,22.18
2025-04-01T15:04:49Z,29.0,21.97
2025-04-01T15:08:51Z,29.09,21.96
2025-04-01T15:16:55Z,28.67,22.18
2025-04-01T15:20:57Z,28.7,22.15
2025-04-01T15:23:58Z,28.87,22.01
2025-04-01T15:25:59Z,29.42,21.67
2025-04-01T15:29:01Z,29.21,21.8
2025-04-01T15:30:01Z,29.11,21.83
2025-04-01T15:31:02Z,29.22,21.74
2025-04-01T15:32:02Z,29.24,21.75
2025-04-01T15:33:03Z,29.3,21.67
2025-04-01T15:43:08Z,29.44,21.65
2025-04-01T15:44:08Z,29.21,21.78
2025-04-01T15:52:12Z,29.35,21.67
2025-04-01T15:53:12Z,29.28,21.67
2025-04-01T15:56:14Z,29.59,21.44
2025-04-01T15:59:16Z,29.57,21.52
2025-04-01T16:04:18Z,29.03,21.9
2025-04-01T16:05:18Z,28.85,21.99
2025-04-01T16:08:20Z,29.06,21.85
2025-04-01T16:11:21Z,29.1,21.81
2025-04-01T16:12:22Z,29.09,21.86
2025-04-01T16:16:24Z,29.16,21.82
2025-04-01T16:37:34Z,29.73,21.33
2025-04-01T16:41:37Z,29.8,21.31
2025-04-01T16:43:38Z,29.27,21.71
2025-04-01T16:50:41Z,29.53,21.45
2025-04-01T16:52:42Z,29.2,21.75
2025-04-01T16:54:43Z,29.05,21.86
2025-04-01T16:55:44Z,28.8,21.97
2025-04-01T16:58:45Z,28.66,22.05
2025-04-01T17:03:48Z,28.99,21.89
2025-04-01T17:05:49Z,28.63,22.08
2025-04-01T17:06:50Z,28.46,22.29
2025-04-01T17:07:50Z,28.03,22.55
2025-04-01T17:08:51Z,28.29,22.34
2025-04-01T17:14:54Z,28.85,21.88
2025-04-01T17:15:54Z,28.96,21.84
2025-04-01T17:17:55Z,28.89,21.91
2025-04-01T17:19:56Z,28.98,21.86
2025-04-01T17:23:58Z,28.81,21.88
2025-04-01T17:30:01Z,28.65,22.06
2025-04-01T17:31:02Z,28.16,22.4
2025-04-01T17:35:04Z,27.03,23.24
2025-04-01T17:38:05Z,26.69,23.53
2025-04-01T17:39:05Z,26.51,23.66
2025-04-01T17:40:06Z,26.6,23.57
2025-04-01T17:41:07Z,26.76,23.36
2025-04-01T17:42:07Z,27.07,23.2
2025-04-01T17:48:10Z,28.21,22.3
2025-04-01T17:51:12Z,28.31,22.18
2025-04-01T17:53:13Z,28.09,22.32
2025-04-01T17:54:13Z,28.26,22.2
2025-04-01T17:57:15Z,28.51,22.01
2025-04-01T17:58:15Z,28.54,21.98
2025-04-01T17:59:16Z,28.52,22.01
2025-04-01T18:00:16Z,28.33,22.19
2025-04-01T18:04:18Z,27.87,22.52
2025-04-01T18:07:20Z,28.09,22.33
2025-04-01T18:10:21Z,28.37,22.15
2025-04-01T18:11:22Z,28.24,22.23
2025-04-01T18:12:22Z,28.24,22.27
2025-04-01T18:16:24Z,28.0,22.39
2025-04-01T18:20:26Z,27.97,22.45
2025-04-01T18:21:27Z,28.19,22.29
2025-04-01T18:22:27Z,28.26,22.21
2025-04-01T18:24:28Z,28.38,22.19
2025-04-01T18:28:30Z,27.46,22.86
2025-04-01T18:31:32Z,27.52,22.79
2025-04-01T18:32:32Z,27.57,22.77
2025-04-01T18:33:33Z,27.54,22.82
2025-04-01T18:35:34Z,26.8,23.35
2025-04-01T18:41:37Z,26.84,23.31
2025-04-01T18:42:37Z,26.99,23.16
2025-04-01T18:43:38Z,26.87,23.32
2025-04-01T18:44:38Z,26.83,23.31
2025-04-01T18:47:40Z,27.04,23.14
2025-04-01T18:49:41Z,27.14,23.03
2025-04-01T18:50:41Z,27.01,23.12
2025-04-01T18:54:43Z,27.0,23.1
2025-04-01T18:55:44Z,27.19,22.96
2025-04-01T18:57:45Z,27.04,23.13
2025-04-01T19:00:46Z,27.25,22.98
2025-04-01T19:01:47Z,27.14,23.05
2025-04-01T19:02:47Z,27.14,23.05
2025-04-01T19:03:48Z,27.22,22.99
2025-04-01T19:04:48Z,27.1,23.05
2025-04-01T19:05:49Z,27.17,22.92
2025-04-01T19:07:50Z,26.94,23.2
2025-04-01T19:12:52Z,26.81,23.21
2025-04-01T19:14:53Z,26.65,23.31
2025-04-01T19:15:54Z,26.69,23.3
2025-04-01T19:17:55Z,26.93,23.13
2025-04-01T19:21:57Z,26.96,23.12
2025-04-01T19:30:01Z,26.99,23.03
2025-04-01T19:33:02Z,27.42,22.77
2025-04-01T19:37:04Z,27.32,22.84
2025-04-01T19:39:05Z,27.39,22.79
2025-04-01T19:41:06Z,27.1,22.99
2025-04-01T19:44:08Z,27.21,22.87
2025-04-01T19:46:09Z,27.21,22.88
2025-04-01T19:52:12Z,27.16,22.92
2025-04-01T19:53:12Z,27.39,22.78
2025-04-01T19:56:14Z,27.3,22.83
2025-04-01T20:01:16Z,27.51,22.66
2025-04-01T20:02:17Z,27.62,22.55
2025-04-01T20:03:17Z,27.57,22.58
2025-04-01T20:06:19Z,27.17,22.92
2025-04-01T20:13:22Z,27.21,22.88
2025-04-01T20:17:24Z,26.9,23.09
2025-04-01T20:18:25Z,26.83,23.14
2025-04-01T20:22:27Z,26.84,23.09
2025-04-01T20:25:28Z,27.08,22.92
2025-04-01T20:26:29Z,27.01,22.98
2025-04-01T20:27:30Z,26.87,23.13
2025-04-01T20:32:32Z,26.92,23.05
2025-04-01T20:46:39Z,26.93,23.02
2025-04-01T20:48:40Z,27.03,22.92
2025-04-01T20:57:45Z,27.05,22.92
2025-04-01T21:00:46Z,27.24,22.71
2025-04-01T21:01:47Z,27.24,22.74
2025-04-01T21:06:49Z,27.25,22.68
2025-04-01T21:07:50Z,27.33,22.66
2025-04-01T21:10:51Z,27.14,22.77
2025-04-01T21:11:52Z,27.3,22.66
2025-04-01T21:12:52Z,27.44,22.55
2025-04-01T21:13:53Z,27.45,22.56
2025-04-01T21:14:53Z,27.46,22.55
2025-04-01T21:18:55Z,27.25,22.68
2025-04-01T21:20:57Z,27.39,22.6
2025-04-01T21:21:57Z,26.96,22.93
2025-04-01T21:24:59Z,26.78,23.03
2025-04-01T21:31:02Z,27.03,22.86
2025-04-01T21:34:03Z,26.96,22.92
2025-04-01T21:35:04Z,26.94,22.86
2025-04-01T21:36:04Z,26.99,22.81
2025-04-01T21:45:09Z,27.14,22.66
2025-04-01T21:48:10Z,26.96,22.82
2025-04-01T21:49:11Z,27.08,22.65
2025-04-01T21:50:11Z,27.23,22.62
2025-04-01T21:52:12Z,27.0,22.75
2025-04-01T21:53:13Z,26.82,23.0
2025-04-01T21:55:14Z,26.63,23.01
2025-04-01T21:56:14Z,26.77,22.92
2025-04-01T21:59:16Z,26.97,22.75
2025-04-01T22:03:18Z,26.99,22.77
2025-04-01T22:06:19Z,26.71,22.88
2025-04-01T22:07:20Z,26.87,22.78
2025-04-01T22:10:21Z,27.02,22.69
2025-04-01T22:11:22Z,27.16,22.57
2025-04-01T22:12:22Z,27.17,22.57
2025-04-01T22:14:23Z,26.98,22.71
2025-04-01T22:20:26Z,27.05,22.68
2025-04-01T22:22:27Z,27.19,22.53
2025-04-01T22:31:32Z,26.91,22.66
2025-04-01T22:35:34Z,27.26,22.45
2025-04-01T22:41:37Z,27.23,22.44
2025-04-01T22:45:39Z,27.32,22.39
2025-04-01T22:46:40Z,27.24,22.45
2025-04-01T22:51:42Z,27.14,22.49
2025-04-01T22:54:44Z,27.22,22.39
2025-04-01T22:55:44Z,27.14,22.45
2025-04-01T23:03:49Z,27.07,22.49
2025-04-01T23:05:50Z,27.12,22.48
2025-04-01T23:06:50Z,26.9,22.65
2025-04-01T23:13:54Z,27.04,22.47
2025-04-01T23:15:55Z,27.42,22.19
2025-04-01T23:18:57Z,27.6,22.08
2025-04-01T23:31:03Z,28.05,21.75
2025-04-01T23:33:04Z,28.0,21.83
2025-04-01T23:38:07Z,27.6,22.12
2025-04-01T23:43:09Z,27.71,21.93
2025-04-01T23:45:10Z,27.89,21.85
2025-04-01T23:47:11Z,27.84,21.93
2025-04-01T23:53:14Z,27.55,22.08
2025-04-01T23:57:16Z,27.71,21.98
2025-04-02T00:06:21Z,27.93,21.83
2025-04-02T00:08:22Z,27.93,21.78
2025-04-02T00:09:23Z,27.97,21.75
2025-04-02T00:12:24Z,27.87,21.8
2025-04-02T00:14:25Z,27.85,21.88
2025-04-02T00:16:26Z,28.0,21.71
2025-04-02T00:17:27Z,28.18,21.64
2025-04-02T00:23:30Z,28.07,21.7
