@timestamp,objId,rsctypeId,TEMPERATURE1,TEMPERATURE,HUMIDITY1,HUMIDITY
2025-03-27T09:12:39.682Z,23,FTH,18.84,22.48,43.48,33.46
2025-03-27T09:12:40.664Z,202,FTH,20.57,21.91,40.14,37.21
2025-03-27T09:12:41.656Z,199,FTH,20.34,20.93,40.28,38.95
2025-03-27T09:12:46.689Z,204,FTH,21.02,31.95,38.78,21.55
2025-03-27T09:12:55.752Z,24,FTH,20.09,24.26,41.47,29.48
2025-03-27T09:12:56.765Z,192,FTH,19.46,27.37,42.87,27.3
2025-03-27T09:12:57.772Z,194,FTH,18.0,26.7,46.87,28.8
2025-03-27T09:13:01.863Z,25,FTH,21.76,24.31,37.98,29.2
2025-03-27T09:13:02.810Z,21,FTH,23.9,27.58,33.67,24.5
2025-03-27T09:13:02.814Z,203,FTH,20.14,22.52,41.3,35.82
2025-03-27T09:13:03.819Z,206,FTH,20.71,25.97,40.09,29.19
2025-03-27T09:13:07.923Z,191,FTH,22.94,29.08,35.14,25.57
2025-03-27T09:13:18.962Z,22,FTH,17.58,24.67,48.49,29.52
2025-03-27T09:13:25.038Z,197,FTH,20.3,22.16,39.84,36.54
2025-03-27T09:13:25.045Z,205,FTH,20.67,22.05,40.37,36.16
2025-03-27T09:13:25.048Z,207,FTH,20.99,21.62,39.6,37.97
2025-03-27T09:13:30.027Z,20,FTH,21.79,31.0,37.25,19.11
2025-03-27T09:13:30.034Z,193,FTH,18.4,27.5,45.4,27.51
2025-03-27T09:13:30.038Z,195,FTH,19.92,27.87,42.2,27.2
2025-03-27T09:13:36.085Z,198,FTH,20.09,21.38,39.3,38.02
2025-03-27T09:13:36.088Z,200,FTH,20.26,22.93,40.14,34.76
2025-03-27T09:13:36.091Z,201,FTH,20.36,21.78,40.45,37.36
2025-03-27T09:13:36.095Z,208,FTH,21.24,25.98,38.88,29.07
2025-03-27T09:13:37.091Z,196,FTH,19.77,26.85,41.89,28.4
2025-03-27T09:13:40.131Z,23,FTH,18.86,22.49,43.56,33.43
2025-03-27T09:13:41.111Z,202,FTH,20.46,21.85,40.37,37.29
2025-03-27T09:13:42.121Z,199,FTH,20.16,20.82,40.72,39.19
2025-03-27T09:13:47.175Z,204,FTH,20.71,31.85,39.3,21.62
2025-03-27T09:13:56.252Z,24,FTH,20.13,24.29,41.27,29.33
2025-03-27T09:13:57.261Z,192,FTH,19.46,27.39,42.71,27.19
2025-03-27T09:13:58.263Z,194,FTH,18.02,26.75,46.78,28.62
2025-03-27T09:14:02.329Z,25,FTH,21.86,24.37,37.85,29.09
2025-03-27T09:14:03.314Z,21,FTH,24.07,27.69,33.58,24.23
2025-03-27T09:14:03.319Z,203,FTH,19.82,22.34,42.03,36.14
2025-03-27T09:14:04.319Z,206,FTH,20.54,25.98,40.41,29.17
2025-03-27T09:14:08.400Z,191,FTH,23.14,29.08,34.89,25.73
2025-03-27T09:14:19.479Z,22,FTH,17.68,24.69,47.91,29.52
2025-03-27T09:14:25.564Z,197,FTH,20.05,22.1,40.32,36.71
2025-03-27T09:14:25.573Z,205,FTH,20.45,21.99,40.8,36.25
2025-03-27T09:14:25.576Z,207,FTH,20.96,21.6,39.6,37.96
2025-03-27T09:14:30.538Z,20,FTH,21.88,31.19,36.99,18.91
2025-03-27T09:14:30.546Z,193,FTH,18.45,27.5,45.25,27.44
2025-03-27T09:14:30.550Z,195,FTH,19.96,27.9,42.01,27.09
2025-03-27T09:14:36.588Z,198,FTH,19.85,21.3,39.85,38.15
2025-03-27T09:14:36.592Z,200,FTH,20.06,22.93,40.46,34.79
2025-03-27T09:14:36.595Z,201,FTH,20.26,21.7,40.78,37.46
2025-03-27T09:14:36.598Z,208,FTH,21.26,26.0,38.92,29.07
2025-03-27T09:14:37.604Z,196,FTH,19.82,26.93,41.69,28.31
2025-03-27T09:14:40.661Z,23,FTH,18.9,22.5,43.35,33.45
2025-03-27T09:14:41.643Z,202,FTH,20.38,21.78,40.56,37.38
2025-03-27T09:14:42.628Z,199,FTH,19.99,20.67,41.1,39.41
2025-03-27T09:14:47.662Z,204,FTH,20.48,31.77,39.8,21.74
2025-03-27T09:14:56.743Z,24,FTH,20.16,24.34,41.31,29.34
2025-03-27T09:14:57.735Z,192,FTH,19.57,27.41,42.71,27.28
2025-03-27T09:14:58.814Z,194,FTH,17.99,26.78,46.65,28.62
2025-03-27T09:15:02.840Z,25,FTH,21.95,24.4,37.69,29.07
2025-03-27T09:15:03.783Z,21,FTH,24.28,27.57,33.06,24.32
2025-03-27T09:15:03.796Z,203,FTH,19.59,22.17,42.53,36.38
2025-03-27T09:15:04.791Z,206,FTH,20.45,25.98,40.63,29.13
2025-03-27T09:15:08.875Z,191,FTH,23.2,29.08,34.68,25.53
2025-03-27T09:15:19.929Z,22,FTH,17.68,24.71,48.17,29.4
2025-03-27T09:15:25.965Z,197,FTH,19.85,21.99,40.76,36.83
2025-03-27T09:15:25.972Z,205,FTH,20.26,21.97,41.25,36.34
2025-03-27T09:15:25.975Z,207,FTH,20.95,21.58,39.65,38.01
2025-03-27T09:15:30.970Z,20,FTH,22.05,31.34,36.82,18.8
2025-03-27T09:15:30.978Z,193,FTH,18.46,27.48,45.33,27.56
2025-03-27T09:15:30.982Z,195,FTH,20.0,27.98,42.11,27.07
2025-03-27T09:15:37.025Z,198,FTH,19.71,21.24,40.26,38.19
2025-03-27T09:15:37.030Z,200,FTH,19.93,22.95,40.71,34.73
2025-03-27T09:15:37.040Z,201,FTH,20.16,21.64,40.91,37.5
2025-03-27T09:15:37.043Z,208,FTH,21.23,26.06,38.91,29.06
2025-03-27T09:15:38.019Z,196,FTH,19.79,26.93,41.83,28.34
2025-03-27T09:15:41.065Z,23,FTH,18.9,22.5,43.3,33.39
2025-03-27T09:15:42.053Z,202,FTH,20.26,21.75,40.7,37.41
2025-03-27T09:15:43.061Z,199,FTH,19.86,20.6,41.29,39.59
2025-03-27T09:15:48.083Z,204,FTH,20.32,31.63,40.09,21.84
2025-03-27T09:15:57.154Z,24,FTH,20.2,24.37,41.12,29.19
2025-03-27T09:15:58.155Z,192,FTH,19.58,27.41,42.53,27.2
2025-03-27T09:15:59.227Z,194,FTH,18.02,26.82,46.59,28.61
2025-03-27T09:16:03.357Z,25,FTH,22.01,24.44,37.56,28.96
2025-03-27T09:16:04.200Z,21,FTH,24.45,27.52,32.99,24.42
2025-03-27T09:16:04.204Z,203,FTH,19.42,22.03,42.97,36.61
2025-03-27T09:16:05.212Z,206,FTH,20.31,25.97,40.93,29.16
2025-03-27T09:16:09.294Z,191,FTH,23.27,29.04,34.68,25.76
2025-03-27T09:16:20.348Z,22,FTH,17.69,24.73,47.82,29.31
2025-03-27T09:16:26.373Z,197,FTH,19.72,21.95,41.08,36.92
2025-03-27T09:16:26.459Z,205,FTH,20.12,21.89,41.59,36.4
2025-03-27T09:16:26.463Z,207,FTH,20.92,21.56,39.69,37.96
2025-03-27T09:16:31.425Z,20,FTH,22.28,31.43,36.32,18.64
2025-03-27T09:16:31.433Z,193,FTH,18.45,27.48,45.23,27.45
2025-03-27T09:16:31.437Z,195,FTH,19.96,28.02,42.09,26.94
2025-03-27T09:16:37.462Z,198,FTH,19.56,21.17,40.62,38.29
2025-03-27T09:16:37.508Z,200,FTH,19.87,22.99,41.0,34.64
2025-03-27T09:16:37.512Z,201,FTH,20.09,21.56,41.08,37.64
2025-03-27T09:16:37.516Z,208,FTH,21.23,26.07,38.87,28.98
2025-03-27T09:16:38.468Z,196,FTH,19.78,26.97,41.78,28.3
2025-03-27T09:16:41.566Z,23,FTH,19.01,22.5,43.27,33.53
2025-03-27T09:16:42.509Z,202,FTH,20.24,21.69,40.88,37.48
2025-03-27T09:16:43.510Z,199,FTH,19.74,20.54,41.57,39.78
2025-03-27T09:16:48.535Z,204,FTH,20.12,31.57,40.44,21.97
2025-03-27T09:16:57.619Z,24,FTH,20.26,24.42,40.94,29.22
2025-03-27T09:16:58.628Z,192,FTH,19.61,27.44,42.43,27.17
2025-03-27T09:16:59.667Z,194,FTH,18.06,26.75,46.59,28.55
2025-03-27T09:17:03.699Z,25,FTH,22.0,24.47,37.43,28.93
2025-03-27T09:17:04.673Z,21,FTH,24.65,27.55,32.42,24.36
2025-03-27T09:17:04.677Z,203,FTH,19.25,21.86,43.33,36.85
2025-03-27T09:17:05.681Z,206,FTH,20.27,25.94,41.06,29.18
2025-03-27T09:17:09.768Z,191,FTH,23.16,29.04,34.67,25.65
2025-03-27T09:17:20.832Z,22,FTH,17.82,24.77,48.08,29.39
2025-03-27T09:17:26.868Z,197,FTH,19.56,21.88,41.37,37.07
2025-03-27T09:17:26.911Z,205,FTH,19.92,21.82,41.87,36.56
2025-03-27T09:17:26.915Z,207,FTH,20.9,21.55,39.7,38.03
2025-03-27T09:17:31.924Z,20,FTH,22.43,31.42,36.24,18.75
2025-03-27T09:17:31.934Z,193,FTH,18.48,27.53,45.3,27.46
2025-03-27T09:17:31.939Z,195,FTH,19.98,28.03,42.07,26.95
2025-03-27T09:17:37.983Z,198,FTH,19.49,21.11,40.93,38.35
2025-03-27T09:17:37.986Z,200,FTH,19.75,23.05,41.15,34.58
2025-03-27T09:17:37.990Z,201,FTH,20.0,21.53,41.21,37.72
2025-03-27T09:17:37.994Z,208,FTH,21.19,26.08,38.95,28.97
2025-03-27T09:17:38.981Z,196,FTH,19.83,27.04,41.64,28.2
2025-03-27T09:17:42.032Z,23,FTH,19.07,22.5,42.99,33.25
2025-03-27T09:17:43.016Z,202,FTH,20.14,21.67,40.97,37.57
2025-03-27T09:17:44.018Z,199,FTH,19.7,20.43,41.72,39.87
2025-03-27T09:17:49.052Z,204,FTH,20.02,31.44,40.71,22.06
2025-03-27T09:17:58.106Z,24,FTH,20.32,24.48,41.01,29.11
2025-03-27T09:17:59.124Z,192,FTH,19.57,27.47,42.5,27.17
2025-03-27T09:18:00.155Z,194,FTH,18.1,26.77,46.48,28.57
2025-03-27T09:18:04.176Z,25,FTH,22.04,24.5,37.37,28.86
2025-03-27T09:18:05.163Z,21,FTH,24.61,27.55,32.59,24.43
2025-03-27T09:18:05.167Z,203,FTH,19.17,21.77,43.52,37.03
2025-03-27T09:18:06.164Z,206,FTH,20.18,25.92,41.23,29.17
2025-03-27T09:18:10.266Z,191,FTH,23.24,29.04,34.69,25.7
2025-03-27T09:18:21.349Z,22,FTH,17.78,24.78,47.57,29.21
2025-03-27T09:18:27.372Z,197,FTH,19.43,21.8,41.64,37.18
2025-03-27T09:18:27.412Z,205,FTH,19.85,21.79,42.14,36.59
2025-03-27T09:18:27.416Z,207,FTH,20.87,21.55,39.77,38.04
2025-03-27T09:18:32.407Z,20,FTH,22.52,31.51,35.8,18.59
2025-03-27T09:18:32.416Z,193,FTH,18.43,27.52,45.23,27.44
2025-03-27T09:18:32.432Z,195,FTH,20.0,28.07,41.96,26.86
2025-03-27T09:18:38.449Z,198,FTH,19.4,21.06,41.23,38.48
2025-03-27T09:18:38.453Z,200,FTH,19.71,23.08,41.33,34.48
2025-03-27T09:18:38.456Z,201,FTH,19.92,21.53,41.33,37.73
2025-03-27T09:18:38.460Z,208,FTH,21.21,26.1,38.92,28.96
2025-03-27T09:18:39.466Z,196,FTH,19.82,27.01,41.71,28.18
2025-03-27T09:18:42.500Z,23,FTH,19.12,22.5,42.97,33.46
2025-03-27T09:18:43.515Z,202,FTH,20.1,21.64,41.04,37.58
2025-03-27T09:18:44.498Z,199,FTH,19.6,20.34,41.87,40.01
2025-03-27T09:18:49.516Z,204,FTH,19.93,31.33,40.92,22.13
2025-03-27T09:18:58.589Z,24,FTH,20.36,24.53,40.71,28.98
2025-03-27T09:18:59.592Z,192,FTH,19.58,27.44,42.44,27.13
2025-03-27T09:19:00.626Z,194,FTH,18.13,26.77,46.4,28.55
2025-03-27T09:19:04.661Z,25,FTH,22.11,24.51,37.3,28.84
2025-03-27T09:19:05.637Z,21,FTH,24.78,27.62,32.28,24.31
2025-03-27T09:19:05.641Z,203,FTH,19.02,21.69,43.78,37.21
2025-03-27T09:19:06.640Z,206,FTH,20.09,25.92,41.32,29.22
2025-03-27T09:19:10.699Z,191,FTH,23.3,29.04,34.53,25.72
2025-03-27T09:19:21.801Z,22,FTH,17.84,24.8,47.5,29.33
2025-03-27T09:19:27.881Z,197,FTH,19.39,21.75,41.82,37.23
2025-03-27T09:19:27.892Z,205,FTH,19.72,21.78,42.31,36.65
2025-03-27T09:19:27.895Z,207,FTH,20.85,21.5,39.78,38.06
2025-03-27T09:19:32.838Z,20,FTH,22.55,31.58,35.77,18.47
2025-03-27T09:19:32.847Z,193,FTH,18.44,27.51,45.18,27.43
2025-03-27T09:19:32.851Z,195,FTH,19.99,28.09,41.91,26.8
2025-03-27T09:19:38.883Z,198,FTH,19.33,21.06,41.41,38.6
2025-03-27T09:19:38.888Z,200,FTH,19.62,23.09,41.42,34.48
2025-03-27T09:19:38.892Z,201,FTH,19.92,21.49,41.44,37.72
2025-03-27T09:19:38.896Z,208,FTH,21.2,26.14,38.96,28.85
2025-03-27T09:19:39.896Z,196,FTH,19.87,27.06,41.41,28.13
2025-03-27T09:19:42.937Z,23,FTH,19.19,22.5,42.62,33.33
2025-03-27T09:19:43.931Z,202,FTH,20.1,21.6,41.19,37.63
2025-03-27T09:19:44.929Z,199,FTH,19.57,20.34,41.98,40.17
2025-03-27T09:19:49.963Z,204,FTH,19.82,31.25,41.16,22.25
2025-03-27T09:19:59.043Z,24,FTH,20.4,24.57,40.78,28.96
2025-03-27T09:20:00.046Z,192,FTH,19.57,27.46,42.57,27.16
2025-03-27T09:20:01.080Z,194,FTH,18.15,26.78,46.32,28.58
2025-03-27T09:20:05.104Z,25,FTH,22.15,24.55,37.2,28.76
2025-03-27T09:20:06.099Z,21,FTH,24.88,27.66,32.02,24.29
2025-03-27T09:20:06.103Z,203,FTH,18.97,21.61,43.9,37.3
2025-03-27T09:20:07.102Z,206,FTH,20.06,25.89,41.43,29.19
2025-03-27T09:20:11.165Z,191,FTH,23.36,29.07,34.42,25.6
2025-03-27T09:20:22.678Z,22,FTH,17.78,24.81,47.94,29.2
2025-03-27T09:20:28.643Z,197,FTH,19.32,21.69,41.93,37.32
2025-03-27T09:20:28.650Z,205,FTH,19.66,21.68,42.56,36.71
2025-03-27T09:20:28.653Z,207,FTH,20.83,21.5,39.8,38.08
2025-03-27T09:20:33.668Z,20,FTH,22.65,31.69,35.64,18.45
2025-03-27T09:20:33.677Z,193,FTH,18.43,27.54,45.28,27.44
2025-03-27T09:20:33.681Z,195,FTH,20.04,28.11,41.89,26.88
2025-03-27T09:20:39.697Z,198,FTH,19.27,20.99,41.57,38.66
2025-03-27T09:20:39.702Z,200,FTH,19.57,23.03,41.54,34.55
2025-03-27T09:20:39.706Z,201,FTH,19.83,21.49,41.53,37.8
2025-03-27T09:20:39.709Z,208,FTH,21.15,26.18,38.99,28.84
2025-03-27T09:20:40.707Z,196,FTH,19.86,27.07,41.57,28.12
2025-03-27T09:20:43.825Z,23,FTH,19.16,22.51,42.78,33.29
2025-03-27T09:20:44.740Z,202,FTH,20.0,21.6,41.21,37.66
2025-03-27T09:20:45.776Z,199,FTH,19.53,20.26,42.07,40.25
2025-03-27T09:20:50.784Z,204,FTH,19.73,31.11,41.2,22.38
2025-03-27T09:20:59.856Z,24,FTH,20.37,24.6,40.73,28.86
2025-03-27T09:21:00.860Z,192,FTH,19.53,27.47,42.6,27.12
2025-03-27T09:21:01.902Z,194,FTH,18.11,26.83,46.28,28.52
2025-03-27T09:21:05.923Z,25,FTH,22.2,24.59,37.11,28.74
2025-03-27T09:21:06.902Z,21,FTH,24.7,27.7,32.41,24.21
2025-03-27T09:21:06.906Z,203,FTH,18.88,21.53,44.02,37.49
2025-03-27T09:21:07.904Z,206,FTH,20.03,25.88,41.51,29.24
2025-03-27T09:21:11.955Z,191,FTH,23.41,29.11,34.44,25.67
2025-03-27T09:21:23.033Z,22,FTH,17.7,24.8,47.55,29.23
2025-03-27T09:21:29.058Z,197,FTH,19.25,21.65,42.01,37.44
2025-03-27T09:21:29.092Z,205,FTH,19.59,21.68,42.66,36.78
2025-03-27T09:21:29.096Z,207,FTH,20.8,21.47,39.86,38.11
2025-03-27T09:21:34.097Z,20,FTH,22.62,31.72,35.61,18.35
2025-03-27T09:21:34.105Z,193,FTH,18.41,27.51,45.29,27.41
2025-03-27T09:21:34.108Z,195,FTH,20.07,28.13,41.73,26.73
2025-03-27T09:21:40.146Z,198,FTH,19.23,20.95,41.69,38.72
2025-03-27T09:21:40.150Z,200,FTH,19.53,22.96,41.62,34.65
2025-03-27T09:21:40.154Z,201,FTH,19.79,21.47,41.64,37.79
2025-03-27T09:21:40.157Z,208,FTH,21.11,26.2,38.97,28.74
2025-03-27T09:21:41.150Z,196,FTH,19.87,27.06,41.47,28.04
2025-03-27T09:21:44.192Z,23,FTH,19.2,22.49,42.79,33.46
2025-03-27T09:21:45.175Z,202,FTH,20.04,21.56,41.3,37.67
2025-03-27T09:21:46.177Z,199,FTH,19.48,20.23,42.18,40.33
2025-03-27T09:21:51.222Z,204,FTH,19.68,30.98,41.43,22.53
2025-03-27T09:22:00.314Z,24,FTH,20.42,24.65,40.49,28.84
2025-03-27T09:22:01.296Z,192,FTH,19.5,27.46,42.54,27.06
2025-03-27T09:22:02.299Z,194,FTH,18.06,26.86,46.26,28.51
2025-03-27T09:22:06.353Z,25,FTH,22.22,24.62,37.05,28.66
2025-03-27T09:22:07.336Z,21,FTH,24.47,27.76,32.53,24.11
2025-03-27T09:22:07.340Z,203,FTH,18.84,21.46,44.11,37.61
2025-03-27T09:22:08.337Z,206,FTH,20.0,25.83,41.61,29.3
2025-03-27T09:22:12.445Z,191,FTH,23.45,29.16,34.17,25.51
2025-03-27T09:22:23.560Z,22,FTH,17.61,24.82,48.25,29.24
2025-03-27T09:22:29.498Z,197,FTH,19.2,21.59,42.25,37.44
2025-03-27T09:22:29.519Z,205,FTH,19.51,21.66,42.84,36.78
2025-03-27T09:22:29.543Z,207,FTH,20.76,21.46,39.83,38.08
2025-03-27T09:22:34.544Z,20,FTH,22.73,31.78,35.48,18.32
2025-03-27T09:22:34.553Z,193,FTH,18.42,27.5,45.19,27.46
2025-03-27T09:22:34.557Z,195,FTH,20.11,28.13,41.69,26.82
2025-03-27T09:22:40.592Z,198,FTH,19.22,20.92,41.82,38.8
2025-03-27T09:22:40.596Z,200,FTH,19.52,22.92,41.71,34.69
2025-03-27T09:22:40.599Z,201,FTH,19.77,21.47,41.68,37.79
2025-03-27T09:22:40.603Z,208,FTH,21.15,26.29,39.04,28.67
2025-03-27T09:22:41.593Z,196,FTH,19.92,27.1,41.26,28.08
2025-03-27T09:22:44.646Z,23,FTH,19.25,22.51,42.56,33.22
2025-03-27T09:22:45.629Z,202,FTH,19.99,21.55,41.32,37.67
2025-03-27T09:22:46.633Z,199,FTH,19.44,20.18,42.23,40.34
2025-03-27T09:22:51.669Z,204,FTH,19.64,30.91,41.57,22.66
2025-03-27T09:23:00.814Z,24,FTH,20.44,24.67,40.7,28.79
2025-03-27T09:23:01.754Z,192,FTH,19.58,27.48,42.67,27.11
2025-03-27T09:23:02.752Z,194,FTH,18.11,26.9,46.26,28.44
2025-03-27T09:23:06.852Z,25,FTH,22.25,24.65,37.02,28.6
2025-03-27T09:23:07.794Z,21,FTH,24.68,27.72,32.54,24.14
2025-03-27T09:23:07.799Z,203,FTH,18.77,21.36,44.32,37.8
2025-03-27T09:23:08.823Z,206,FTH,19.96,25.78,41.65,29.33
2025-03-27T09:23:12.904Z,191,FTH,23.44,29.16,34.31,25.55
2025-03-27T09:23:23.948Z,22,FTH,17.68,24.84,48.05,29.16
2025-03-27T09:23:30.005Z,197,FTH,19.14,21.54,42.34,37.54
2025-03-27T09:23:30.013Z,205,FTH,19.46,21.62,42.98,36.87
2025-03-27T09:23:30.027Z,207,FTH,20.76,21.46,39.95,38.14
2025-03-27T09:23:35.006Z,20,FTH,22.68,31.81,35.51,18.31
2025-03-27T09:23:35.015Z,193,FTH,18.43,27.45,45.33,27.53
2025-03-27T09:23:35.018Z,195,FTH,20.13,28.16,41.63,26.76
2025-03-27T09:23:41.062Z,198,FTH,19.14,20.85,41.94,38.88
2025-03-27T09:23:41.065Z,200,FTH,19.45,22.87,41.8,34.75
2025-03-27T09:23:41.069Z,201,FTH,19.72,21.43,41.76,37.82
2025-03-27T09:23:41.073Z,208,FTH,21.15,26.28,39.03,28.64
2025-03-27T09:23:42.062Z,196,FTH,19.92,27.06,41.5,28.07
2025-03-27T09:23:45.121Z,23,FTH,19.25,22.52,42.74,33.45
2025-03-27T09:23:46.101Z,202,FTH,19.96,21.56,41.38,37.68
2025-03-27T09:23:47.107Z,199,FTH,19.39,20.16,42.35,40.46
2025-03-27T09:23:52.152Z,204,FTH,19.58,30.77,41.62,22.74
2025-03-27T09:24:01.249Z,24,FTH,20.44,24.71,40.44,28.66
2025-03-27T09:24:02.227Z,192,FTH,19.62,27.48,42.35,27.06
2025-03-27T09:24:03.230Z,194,FTH,18.12,26.96,46.26,28.26
2025-03-27T09:24:07.286Z,25,FTH,22.29,24.69,36.92,28.54
2025-03-27T09:24:08.269Z,21,FTH,24.95,27.77,32.05,24.05
2025-03-27T09:24:08.273Z,203,FTH,18.71,21.31,44.46,37.94
2025-03-27T09:24:09.280Z,206,FTH,19.88,25.75,41.78,29.37
2025-03-27T09:24:13.335Z,191,FTH,23.46,29.17,34.23,25.62
2025-03-27T09:24:24.458Z,22,FTH,17.78,24.87,47.85,29.2
2025-03-27T09:24:30.461Z,197,FTH,19.05,21.43,42.48,37.76
2025-03-27T09:24:30.469Z,205,FTH,19.39,21.57,43.07,36.91
2025-03-27T09:24:30.472Z,207,FTH,20.74,21.45,39.93,38.16
2025-03-27T09:24:35.503Z,20,FTH,22.52,31.78,35.67,18.27
2025-03-27T09:24:35.511Z,193,FTH,18.43,27.45,45.16,27.56
2025-03-27T09:24:35.525Z,195,FTH,20.14,28.19,41.57,26.71
2025-03-27T09:24:41.562Z,198,FTH,19.06,20.79,42.07,38.97
2025-03-27T09:24:41.566Z,200,FTH,19.4,22.79,41.89,34.85
2025-03-27T09:24:41.570Z,201,FTH,19.7,21.38,41.85,37.92
2025-03-27T09:24:41.582Z,208,FTH,21.09,26.28,39.08,28.64
2025-03-27T09:24:42.587Z,196,FTH,19.94,27.11,41.19,27.97
2025-03-27T09:24:45.619Z,23,FTH,19.19,22.52,42.56,33.24
2025-03-27T09:24:46.601Z,202,FTH,19.92,21.5,41.44,37.82
2025-03-27T09:24:47.599Z,199,FTH,19.38,20.13,42.42,40.57
2025-03-27T09:24:52.640Z,204,FTH,19.53,30.65,41.82,22.87
2025-03-27T09:25:01.766Z,24,FTH,20.44,24.74,40.64,28.68
2025-03-27T09:25:02.717Z,192,FTH,19.61,27.49,42.48,27.16
2025-03-27T09:25:03.730Z,194,FTH,18.15,27.0,46.22,28.28
2025-03-27T09:25:07.819Z,25,FTH,22.28,24.72,36.85,28.5
2025-03-27T09:25:08.778Z,21,FTH,25.21,27.86,31.57,24.1
2025-03-27T09:25:08.782Z,203,FTH,18.62,21.23,44.57,38.06
2025-03-27T09:25:09.768Z,206,FTH,19.87,25.83,41.86,29.24
2025-03-27T09:25:13.853Z,191,FTH,23.48,29.19,34.23,25.46
2025-03-27T09:25:24.908Z,22,FTH,17.8,24.88,47.81,29.02
2025-03-27T09:25:30.943Z,197,FTH,19.04,21.34,42.59,37.96
2025-03-27T09:25:30.951Z,205,FTH,19.32,21.53,43.27,37.04
2025-03-27T09:25:30.955Z,207,FTH,20.74,21.42,39.96,38.15
2025-03-27T09:25:35.976Z,20,FTH,22.37,31.81,35.99,18.28
2025-03-27T09:25:35.984Z,193,FTH,18.44,27.41,45.37,27.6
2025-03-27T09:25:35.987Z,195,FTH,20.11,28.19,41.59,26.76
2025-03-27T09:25:41.995Z,198,FTH,19.06,20.78,42.13,39.01
2025-03-27T09:25:41.999Z,200,FTH,19.38,22.78,41.95,34.93
2025-03-27T09:25:42.003Z,201,FTH,19.69,21.4,41.87,37.88
2025-03-27T09:25:42.007Z,208,FTH,21.11,26.25,39.08,28.62
2025-03-27T09:25:42.997Z,196,FTH,19.97,27.11,41.44,28.06
2025-03-27T09:25:46.049Z,23,FTH,19.16,22.53,42.82,33.39
2025-03-27T09:25:47.046Z,202,FTH,19.92,21.45,41.44,37.85
2025-03-27T09:25:48.044Z,199,FTH,19.39,20.07,42.42,40.6
2025-03-27T09:25:53.092Z,204,FTH,19.47,30.6,41.89,22.9
2025-03-27T09:26:02.167Z,24,FTH,20.45,24.76,40.42,28.57
2025-03-27T09:26:03.143Z,192,FTH,19.64,27.53,42.26,27.03
2025-03-27T09:26:04.158Z,194,FTH,18.16,27.03,46.16,28.16
2025-03-27T09:26:08.259Z,25,FTH,22.25,24.74,36.9,28.48
2025-03-27T09:26:09.203Z,21,FTH,25.35,27.88,31.43,23.98
2025-03-27T09:26:09.207Z,203,FTH,18.59,21.18,44.69,38.19
2025-03-27T09:26:10.220Z,206,FTH,19.88,25.85,41.94,29.26
2025-03-27T09:26:14.266Z,191,FTH,23.48,29.19,34.09,25.58
2025-03-27T09:26:25.340Z,22,FTH,17.76,24.89,47.63,29.11
2025-03-27T09:26:31.386Z,197,FTH,19.01,21.28,42.65,38.03
2025-03-27T09:26:31.394Z,205,FTH,19.27,21.52,43.3,37.0
2025-03-27T09:26:31.397Z,207,FTH,20.74,21.42,39.92,38.16
2025-03-27T09:26:36.405Z,20,FTH,22.23,31.82,36.08,18.21
2025-03-27T09:26:36.423Z,193,FTH,18.42,27.4,45.16,27.49
2025-03-27T09:26:36.426Z,195,FTH,20.07,28.13,41.66,26.69
2025-03-27T09:26:42.509Z,198,FTH,19.06,20.77,42.21,39.16
2025-03-27T09:26:42.513Z,200,FTH,19.36,22.72,41.98,34.99
2025-03-27T09:26:42.517Z,201,FTH,19.7,21.39,41.86,37.9
2025-03-27T09:26:42.520Z,208,FTH,21.11,26.18,39.08,28.69
2025-03-27T09:26:43.507Z,196,FTH,19.93,27.13,41.23,27.93
2025-03-27T09:26:46.535Z,23,FTH,19.16,22.54,42.66,33.29
2025-03-27T09:26:47.497Z,202,FTH,19.96,21.47,41.44,37.85
2025-03-27T09:26:48.495Z,199,FTH,19.36,20.04,42.48,40.69
2025-03-27T09:26:53.515Z,204,FTH,19.46,30.5,41.98,23.02
2025-03-27T09:27:02.640Z,24,FTH,20.37,24.8,40.64,28.57
2025-03-27T09:27:03.587Z,192,FTH,19.66,27.52,42.3,27.11
2025-03-27T09:27:04.609Z,194,FTH,18.16,27.11,46.16,28.16
2025-03-27T09:27:08.703Z,25,FTH,22.25,24.77,36.92,28.41
2025-03-27T09:27:09.628Z,21,FTH,25.34,27.89,31.16,23.93
2025-03-27T09:27:09.642Z,203,FTH,18.58,21.09,44.8,38.34
2025-03-27T09:27:10.634Z,206,FTH,19.87,25.84,41.93,29.28
2025-03-27T09:27:14.700Z,191,FTH,23.46,29.19,34.09,25.44
2025-03-27T09:27:25.855Z,22,FTH,17.77,24.9,47.98,29.09
2025-03-27T09:27:31.915Z,197,FTH,19.0,21.24,42.68,38.1
2025-03-27T09:27:31.933Z,205,FTH,19.27,21.53,43.35,37.06
2025-03-27T09:27:31.937Z,207,FTH,20.74,21.42,39.87,38.23
2025-03-27T09:27:36.873Z,20,FTH,22.19,31.83,36.41,18.28
2025-03-27T09:27:36.881Z,193,FTH,18.41,27.41,45.24,27.57
2025-03-27T09:27:36.885Z,195,FTH,20.05,28.15,41.71,26.79
2025-03-27T09:27:42.901Z,198,FTH,19.03,20.7,42.22,39.18
2025-03-27T09:27:42.905Z,200,FTH,19.38,22.78,41.98,34.98
